line_text,speaker_id
I think I faked Stanley out too.  Who else thought that I was leaving?  And they could all go home early?  Gotcha.  Gotcha.  Gotcha.  Well who needs New York?  Right?  We can have a killer party right here in Scranton.,1
Thank you.,7
Nope nope nope no.  This is going to be nothing like the party you've been planning.  This is going to be good and everybody's gonna come.  What's wrong with Dwight?,1
He beat the computer.,5
Oh hey!  Good for you.  Good for you.  Scranton power.  Alright you know what?  Angela I'd like you to come into my office in ten minutes. Bring something to write with and something to write on.  Good.,1
"This was a pretty disappointing day.  It was kind of a slap in the face to realize that I wasn't as important as I thought I was to a certain young executive who I cared about.  But, you know, I'm not gonna cry over it.  I did that in the car on the way home.",1
How we doing on time?,1
The party starts in an hour.,7
Good.  These are some things that I would like to have happen.,1
"Beer, lite beer, streamers, orchids. Better lighting?",7
Mmmhmm.,1
Something made of ice?,7
Those are just things.  This is how I want it to feel.,1
"Pizza, pizza with mushrooms, pizza without mushrooms, white pizza, steak?",7
"I would like this party to be sexier, cooler, more important...",1
Chocolates?  Someone famous?,7
Yes,1
Cool music.,7
Uh...,1
Confetti.,7
I want it...,1
Go-Go dancers?,7
"I want it to embarrass all other parties.  I want it to be a party that the guys in New York watch on the web-cam and say, 'Wow! How did they get Al Roker to come?'",1
I can't do this.,7
Yes you can.,1
I can't do it.,7
Yes you can.  I know you can.  I wouldn't say that if I didn't hundred percent believe it.  Who else could do this?,1
Okay.  Okay.,16
No seriously.  Is there anyone else who could do it better?  Because we don't have a lot of time.  I'll get the pizza!,1
What do you think of Angela?,5
I think she's efficient.,2
"No, not like that, as a woman.  W-O-M-A-N.",5
I hadn't noticed.,2
You hadn't noticed she's a woman?,5
[impatient sigh],2
"I hear she's single and ready to mingle.  I'm thinking about making a play for her.  What do you think?  Crazy, right?",5
I think it's inappropriate to date someone you work with.,2
Isn't that part of the fun?,5
No.  I think you should date Kelly.,2
"She works here too, how is that any different?",5
"Uh, she works in the annex.  You're also welcome to date Toby.",2
[raised eyebrows] Okay.,5
Good news.,1
We get to go home?,16
"Guess who just ordered from your favorite pizza place, Alfredo?",1
[murmurs of approval],16
Wait! Alfredo's Pizza Cafe?  Or Pizza by Alfredo?,6
Same thing.,1
"No, no.",6
[disagreeing with Michael],16
You know what?  I don't understand when you all talk at the same time.,1
"Oscar, talk to him.",6
"Michael, there's a very big difference between these two pizza places.  Both in quality of ingredients, and overall taste.  Which one did you order from?",8
Pizza by Alfredo.,1
[shouts of disapproval],16
"Okay, okay, what's better?  A medium amount of good pizza?  Or all you can eat of pretty good pizza?",1
Medium amount of good pizza.,16
"[sighs, walks back into office]",1
"Oh no, it's bad.  It's real bad.  It's like eating a hot circle of garbage.",6
You can pick one of these things.  It's unreasonable for you to ask me to do all of this.,12
It should take no time at all if you put the care into it that you normally do.,7
[Balls up post-its and throws them in Angela's face],12
Ow!,7
That seemed to shut her up.,12
Are you looking for dinner and a movie?  Because you're not going to find it in that box.  [Camera pans to Kevin giving an 'are you kidding me?' look],5
"Just so happens that I know where you can find it, but again, not in the box.",5
"Angela, are you hearing words that I'm saying?",5
What?,7
Hello.,5
"I have been working on a party for three weeks that just got thrown out the window.  So now I've got to pull together a whole new party, and my useless number two quit, so now there's no one in charge of orchids, chocolates, or the thing that's made of ice.  And my upper back itches, and it's itched all day, and I can't reach it, and Kevin had Greek food for lunch again.",7
"They say you should never mix business with pleasure.  Really?  Well then, explain to me how a putt-putt golf company operates.",5
Yup.,1
The Pizza by Alfredo guy is here.,4
You don't have to say it like that.,1
I said it normal.,4
Hey,1
"Hey.  Sixty-three fifty, and that's not including tip.",16
"Right, I have a coupon, so half of sixty-three fifty, and half the tip of sixty-three fifty.",1
The half off coupon only applies to orders of two pizzas.,16
"Yeah, I told them on the phone that I was ordering eight pizzas.",1
"I don't care what you told them on the phone, that's our policy.",16
You didn't actually think I was going to spend sixty bucks on pizza?,1
It's not pizza.,8
"Okay, it doesn't say it anywhere on the coupon, and if it's policy, it should say it on the coupon.",1
[shrugs],16
[sarcastic shrugging of shoulders] What do you mean hmm-um?,1
Not my problem.,16
"It is your problem.  That's no way to do business, okay? I ordered eight pizzas with a half-off coupon, so I would like eight pizzas for half-off.  End of story.",1
"Great story.  It's sixty-three fifty, and that's not including tip.",16
I'm not giving that to you.,1
Well then you're not getting you're pizzas.,16
"No, no you're not going anywhere.  You're staying here until we figure this out.",1
What?,16
"You know what?  This young man needs to learn that's not how you treat people.  I don't care if it's pizza.  Good business is about respect and accountability and follow through.  You don't just make promises and pull the rug out from under somebody, do you?  Dwight, please escort this young man into the conference room.  Right now, get in the conference room.",1
I'm not going in there.,16
"Yes you are, yes you are, and you will come out when you decide to give me a discount on the pizza.  Please, thank you.",1
This is stupid.,16
"No, you don't even know what stupid is.  It's about to get all stupid up in here.",1
You find anything?,16
We think it's a straight forward kidnapping.,6
"Stanley, could you look up 'accomplices'?",8
Why can't you guys do it?,16
Because we're looking up jail time.,8
Fine.,16
I've seen this kid before. He's one the kids who sneaks on my farm and steals my hemp.,2
"Yeah, I know that guy.  He's that farmer that grows really crappy weed.",16
You ready to give me my discount now?,1
No.,16
"Okay, what have you been doing in here this whole time?",1
What kind of business is this?,16
We're a paper company.  The best paper company in the whole wide world.,2
"Alright, Dwight, knock it off.  You better think about what you are doing young man.",1
You better think about what you're doing.,16
"No!  I'm an adult, I don't have to think or do anything.  You're a kid, a little snot-nosed, punk kid who thinks he's better than everyone else, because he's some hot shot, and you don't know anything about sales.  So stop being a disrespectful little jerk, okay?",1
Sales?,16
"Yeah sales, you sell pizza.  Last time I checked that's called sales.",1
You're such a loser.,16
What did you just call him?,2
A loser.,16
What did you say?,2
A loser.,16
"Alright stop, stop making him say it!  You just made this worse, a whole lot worse.",1
"I can make him talk, Michael.",2
"Michael, Michael",16
Stop talking all at once!,1
You need to let him go.,3
Let go of the little jerk boy before he has learned his lesson?,1
Yes.,3
"You know what Jim, the world would be a better place if people were held accountable for their actions.",1
"Yes, but not by kidnapping.",3
"I'm not kidnapping him, I'm keeping him until I get what I want.",1
As a hostage.,3
I think you're over-thinking it.,1
I think you're under-thinking it.,3
"Yes, is Alfredo there?  Can I speak to a manager then?  Okay, can you tell the manager that I'm keeping his delivery kid until I get a discount on the eight pizzas I ordered.  Yes, I know it is not on the coupon.  Also I would like him to throw in two, three pizzas for our...",1
Ransom.,3
"Trouble.  Okay, alright.",1
What did he say?,3
He said no.,1
"So, we should let him go.",3
"No, no.",1
Okay.,3
"Listen up kid.  [pops balloon with his hands]  I don't like you, but because some town in Switzerland says so, you have rights.",2
I have to hang these.,7
Why are you looking at her like that?,16
Hey!,2
What's going on?,6
Michael just called the pizza place with a list of demands.,3
"Mister Overdramatic, what's up Kevin?",1
"We're getting hungry out there.  We're all accomplices now anyway, so we figured we might as well eat.  We would like to order some good pizza, from Alfredo's Pizza Cafe, while we wait for the hostage situation with the bad pizza to end.",6
"I needed another hour, it could have been done in another hour.",7
I think it looks good.,16
That's why you're not in charge Meredith.,7
"Here you are my dear, one thing made of ice.",5
"How did you, um, where did you...",7
"It's just ice, it'll melt all over the floor.",2
Will you help me put it over there?,7
Yes I will.,5
Okay.,7
Excuse me.,5
I stole it!,5
Thank God.,8
"Michael, Ryan wants to introduce the branch managers in a few minutes.  You just have to wave and introduce yourself.",4
I'll just wave and introduce myself.,1
"Hey, quick question.  If I take a pizza, do you think you could take some sodas and some napkins up to the roof?",3
I'm all over it.,4
Okay.,3
What have we got here?,3
Good pizza.,6
