line_text,speaker_id
"Yes, yes. Pat-tern. Patt-ern. My friend Pat took a turn. That's how I remember that. Could we pull over and put down the top? I'm feeling a little queasy.",1
"Um, no, I want it up. My hair.",0
Well-,1
"Remember, it isn't just a pattern, It's a pattern of disrespect, and inappropriate behavior.",0
Disray .My friend Disray got news specs. Disray spect. My friend Inappro drives a Prius with his behind neighbor.,1
Does this work for you?,0
Yep. Tell them how much you're gonna get if you win.,1
"Uh, come on Micheal, that's tacky.",0
Million dollars!,1
Four million.,0
"Four million dollars! Man that is a lot of guacamole. A lot of the green. Lot of green. That is why I have memorized Jan's answers, and I have also thrown in some errs, and ahhs, to make it seem like it's not memorized.",1
"No, Michael. Oh, come on.",0
Perfect crime.,1
"Stop saying ridiculous things. He's just gonna tell the truth, the truth is-is very...you know, complicated, so we went over it carefully, and-and just so we wouldn't leave anything up to chance or Michael's judgment.",0
"Could we please pull over and pull down the top, I do not feel good.",1
"Michael, I told you, I am not putting the top down.",0
"I'm getting car sick! Ugh, I'm gonna puke. I think I'm gonna throw up.",1
"All right, fine, just a second. Hold on.",0
"Hey, Schneider, real quick. What do you call a butt load of lawyers driving off a cliff?",1
A good start. And I think it's busload.,0
"Yeah, a bunch of rich lawyers took the bus. [To Jan] Where did you find this guy? Hey, there he is.",1
Hey Michael.,0
Hey hey.,1
I'm glad you're here. I actually need to talk to you for a second.,0
Could we talk off the record? As friends?,0
I would love that.,1
"Jan... has put the company in a very tough position here. Now you've been with us for a long time. Over 10 years, right? We just want to be sure that you won't do anything to hurt us with your testimony. Do you understand?",0
Abso-fruitley. Yeah. I'll-I'll do anything for the company.,1
Good. That is great to hear.,0
It is.,1
"[playing ping-pong] Game, son!",0
"All right, let's run it back.",0
The warehouse got a ping pong table last week. Now Jim comes down and plays with Darryl. Sometimes I bring him juice. My boyfriend is 12.,0
What has two skinny chicken legs and sucks at ping pong?,0
"Hi, Kelly.",0
Guess whose boyfriend it is?,0
I don't wanna guess.,0
I'll give you a hint: It's not my boyfriend. I think it's a guy over here [points to Jim].,0
"I don't talk trash, I talk smack. They're totally different. Trash talk is hypothetical, like: Your mom is so fat she can eat the internet. But smack talk is happening like right now. Like: You're ugly and I know it for a fact so I got the evidence right there.",0
Jim. Can I see you for a second?,0
Sure.,0
Wow.,0
"Okay, it's not regulation size, but it'll do. You have to practice. You have to get real good and beat Darryl.",0
"Oh, I can't beat Darryl.",0
Please? Kelly's trash talking me because Darryl is beating you.,0
"What, seriously? What is she saying?",0
"[flashback, to Pam] Your boyfriend is so weak, he needs steroids just to watch baseball.",0
"[flashback, to Pam] Jim couldn't hit a ping pong ball if it was the size of the moon.",0
"[flashback, to Pam] Were Jim's parents first cousins that were also bad at ping pong?",0
So you're asking me to defend your honor against Kelly?,0
"Sorta, yes.",0
Bring me players.,0
Okay.,0
"Hi everyone, I'm Diane Kelly. I'm the company's chief legal counsel.",0
"Hi. [Michael sees Toby] No, no, absolutely not. What is he doing here?",1
Toby?,0
"Are you renewing your divorce vows, before my deposition?",1
"Michael, I'm your HR Rep. I'm on your side.",0
Never. I want him gone. I don't talk until he leaves.,1
"Michael, just relax, okay?",0
"You know, I think they're, uh ready for us now. So..",0
Okay. All right.,1
"Mr. Scott. Do you swear to tell the truth, the whole truth, and nothing but the truth?",0
Yessh.,1
"Mr. Scott, can you describe the circumstances of Ms. Levinson's termination?",0
"Well, it was not just termination. It was a pattern of disrespect and inappropriate behavior.",1
Oh. Very good. Well put.,0
People underestimate Michael. There are plenty of things that he is well above average at. Like ice skating. He is a very good ice skater.,0
"Hey, Kevin. Jim needs to see you.",0
About what?,0
He needs help balancing some travel receipts.,0
Are you sure he wants me? Because I have Oscar balance my travel receipts.,0
"Yeah, no, he asked for you specifically. He's in the conference room.",0
"[enters conference room and sees ping pong table] Oh, awesome! [Pam puts 'Meeting in Progress' sign on the door]",0
How long have you known the plaintiff?,0
"I haven't actually seen it. But I have seen the firm, and I am planning on renting The Pelican Brief",1
How long have you known Ms. Levinson?,0
Six years and two months.,1
And you were directly under her the entire time?,0
That's what she said.,1
Excuse me?,0
That's what she said.,1
Ms. Levinson told you she was your direct superior?,0
"Uh, wh-why would she say that?",1
Can we just move on to another question?,0
"No wait, I don't understand. Who's on record on saying this?",0
"With all due respect, I'm in the middle of a line of questioning. Now Mr. Scott, what did you say Ms. Levinson said? Regarding your employment status with respect to her corporate position.",0
Come again? That's what she said? I don't know what you're talking about.,1
"Okay, if I may, he was just telling a joke before, so can we move on to another question?",0
"Oh, are you sure?",0
"Uh, yes.",0
Can you go back to where this digression began?,0
[reading off paper] Mr. Schneider: And you were directly under her the entire time? Mr. Scott: That's what she said.,0
"Well, delivery is all wrong. She's butchering it.",1
"[Pam leaving bathroom, Kelly entering, awkward moment, Pam steps aside to let Kelly in] Yeah, that's what I thought.",0
Did Ms. Levinson ever say why she thought she was being fired?,0
She thought it had to do with the twins. That's what I call them.,1
Can you be more specific? Who are the twins?,0
"Um, to be delicate, they hang off milady's chest. They... make milk.",1
You don't need to go any further. Her breasts.,0
Yes.,1
She thought it had something to do with her recent breast enhancement surgery?,0
"Yes, and frankly, the timing was nothing short of predominant.",1
What about your romantic relationship with Ms. Levinson? Could that have played a part in her termination?,0
"Well, if it did, then the company is breaking its own rules.",1
Interesting. How so?,0
"Because before we started dating, we disclosed our relationship to HR. And I have the proof right here. [makes a gasping sound]",1
"Okay, the company has just a few clarifying questions, Mr. Scott, if that's okay with you?",0
I will allow it.,1
"Um would you mind please just, uh, taking a quick look at, uh, this photograph please. [Diane hands Michael the photo of Jan and Michael in Jamaica]",0
Uh...,1
"That is you and Ms. Levinson in Jamaica, is that correct?",0
Uh-huh.,1
"And that photograph was taken more than two months prior to this start of your relationship. Does that sound right? Mr. Scott, the timeline here is actually very important. Please, when did your relationship actually begin?",0
"Ugh. Well, de-depends on how you define 'begin'. I mean, if it was from the first time we shook hands, that's like six years ago. If it's from the first time we kissed, that's like two years ago.",1
"Wait, excuse me?",0
"If it was the first time we kissed sober, it was like four months after that.",1
Could we take a short break?,0
"No, uh, are you telling me that your relationship began two years ago and not in February as you previously testified to here?",0
Line.,1
"I'm sorry, what?",0
"He asked for a line, like in a play.",0
"[reading off paper] 'Mr. Scott, do you realize you just contradicted yourself?' 'I did?' 'Yes you did.' 'Can I go to the bathroom?' 'No.' 'I really have to, I've been drinking lots of water.' 'You went five minutes ago.' 'That wasn't to go to the bathroom, that was to get out of a question.' 'You still have to answer it.' 'First can I go to the bathroom?' 'No.'",0
Good game Meredith.,0
Don't patronize me.,0
All right! What is going on here?,0
"Dwight! Thank God you're here. As it turns out, one of our biggest clients is a ping pong master, and I have to play him tomorrow, or we lose the account. Can you help me out? Will you help me practice?",0
"[Dwight and Jim are playing ping-pong, and Dwight scores] What the hell?",0
I told you.,0
"All of my heroes are table tennis players. Zoran Primorac, Jan-Ove Waldner, Wang Tao, J???rg Ro???kopf,  and of course Ashraf Helmi. I even have a life size poster of Hugo Hoyama on my wall. And the first time I left Pennsylvania was to go the hall of fame induction ceremony of Andrzej Grubba.",0
"Jan and I had an off again, on again relationship for two years. And I know this destroys her case, and I am sorry, but I throw myself at the mercy of the deposition.",1
"Thank you, Mr. Scott. That's all we needed to know.",0
"Wait, we'd like to enter to the record a page from Michael Scott's personal journal.",0
Whoa whoa whoa whoa! What are you doing with my diary?,1
"This is plaintiff's exhibit 107. I quote from an entry dated Janruary 4 of this past year. 'Just got back from Jamaica. Tan almost everywhere. Jan almost everywhere. Hehe. Oh diary, what a week. I had sex with my boss. I don't know if it's going to go anywhere. Jan was very specific that this is not going anywhere, that it was a one time mistake. But we had sex six times so you tell me. I am definitely feeling very eerie.'",0
Irie.,1
"Irie, sorry. 'More tomorrow. xoxo, Michael.' It would appear, that neither you nor Ms. Levinson considered you had a relationship in any sense of the word. Is that correct?",0
We're gonna need to see a copy of that entire journal before we proceed.,0
I don't think anyone in this room has the right to read my diary.,1
It's basic discovery. We have the right to review it.,0
"OK, let's make ten copies of this diary.",0
"Um, can you make it eleven?",0
"Eleven, sure. And we'll break for lunch, so everyone can have a look.",0
"[looking for a place to sit, goes to Toby's table] Can I sit here?",1
"[nods] ...You know, I, uh, I know a little about what you're going through in a way. Um, when I was a kid, my parents got divorced. They both wanted custody, and they both asked me to testify against the other one in court. So, I don't know, I didn't want them getting divorced in the first place you know? I loved them both so much. I just wanted... [Michael pushes Toby's food tray off the table and walks off]",0
